ID,Name,Energy,Loudness,Speechiness,Instrumentalness,Type,time_signature
4Gcv5SsxnQWpmOnUI19EJk,AllYouNeedToKnow(feat.CalleLehmann),0.788,-4.629,0.0364,0,audio_features,4
4pWawf1Rq4qHDv4Ktqjg2D,BeautifulCreatures(feat.MAX),0.826,-4.577,0.0776,0.000735,audio_features,4
1lUjPwJpoW1fJK35XLSl79,InYourEyes,0.793,-7.301,0.0456,0,audio_features,4
4GR9MdPIvrkxcEJ4RUbxPk,Atoms-SaidtheSkyRemix,0.742,-3.554,0.061,8.42E-05,audio_features,4
2wQ411UQL2MRsdAgPRUstT,WalkThruFire,0.664,-4.926,0.0357,1.53E-06,audio_features,4
1TOKaiIbpxknH9qvEv8F00,AllIGot,0.578,-6.786,0.0455,0.00479,audio_features,4
4iI23lv1PWM4FzL5bQ5oUh,SCARS(feat.CubRayan),0.718,-4.939,0.0601,0,audio_features,4
0dMt4exDdaANxfGA8JiThz,OurEscape,0.756,-4.114,0.0314,0.0461,audio_features,4
0wUxh6XMc698xPCfgBaPRV,Dreamer,0.639,-7.419,0.0388,0.00131,audio_features,4
5iJHDCtqv2nO4v8i8nwbdh,BeatingHearts,0.581,-6.832,0.0287,0.00224,audio_features,4
6DgSccuezRRDDrifyjQXoM,You\reSomebodyElse-YoungBombsRemix,0.711,-6.031,0.0656,0,audio_features,4
3rcnZD0l4NPyyQ9CecXfy9,LovingYou,0.846,-4.016,0.0555,0.355,audio_features,4
3QC3zy7WN5VYdIsYXaU6Jb,GivenUp,0.707,-5.286,0.0982,4.33E-06,audio_features,4
1JYFV5fvNZM4PGsEexuaK2,Emotional-LiplessRemix,0.849,-6.077,0.0358,0.0256,audio_features,4
27YD36FUikKxbp3bKSiKGZ,FirstTime(feat.DylanMatthew),0.677,-5.76,0.0365,3.55E-06,audio_features,4
4CCLVW7kCXSA8nLbl1lYYs,BrokenLove(feat.ParsonJames),0.558,-5.497,0.126,0,audio_features,4
3D37T7euWvVJ45evRmriIh,BetterWithYou,0.752,-4.872,0.0293,6.92E-05,audio_features,4
7DSBxP0sGTuEb249LMJSLY,OnlyLove,0.81,-5.804,0.0521,0.00236,audio_features,4
3RO5auKdVuqkAatbD9v9I9,EASY(feat.Loé),0.821,-5.55,0.0297,2.04E-06,audio_features,4
2rjDMAhlw0mQWp4FcmG9ay,Together(feat.RKCB),0.822,-4.399,0.0404,0.00181,audio_features,4
22rQTTEmj9aXKmep11k2IW,ForgottenLove-ClaptoneRemix,0.813,-5.88,0.0387,0.0454,audio_features,4
0sdmL5wJS5QTqSDKyYdjtr,IfWeStay(feat.IvyAdara),0.799,-6.815,0.0494,4.64E-05,audio_features,4
0CTHeAlrXixC49Z7xKJEmX,JustForAMoment(feat.Iselin)-Myon\SummerofLove\Remix,0.756,-5.187,0.0756,0,audio_features,4
3h6o86y22SoLnFbqIcW48N,JustYou&I,0.835,-3.149,0.0371,2.40E-06,audio_features,4
4W35hANv0JfAup7K3TH2lN,GimmeWhatIWant,0.655,-6.398,0.0344,0,audio_features,4
7kCgycosmwcfZJmbXRseEa,MakeAPromise(feat.ElleVee),0.607,-5.704,0.0428,0,audio_features,4
4BRBz1TAfigZMHIIJCl9db,Someday,0.684,-8.123,0.031,0.92,audio_features,4
5sdb5pMhcK44SSLsj1moUh,IFoundYou(withCalvinHarris),0.872,-4.194,0.0469,0.0579,audio_features,4
2JjzEnHml6T2UjF8Evud85,Reverie,0.92,-3.676,0.0333,0.717,audio_features,4
614KsI5FxdrjMZUUNTBjLs,Hurricane-OFFAIAHRemix,0.649,-7.228,0.0498,0.815,audio_features,4
2N8qVDq1MI0wKHngJMLlbZ,SiemprePapiNuncaInpapi,0.744,-6.283,0.0892,0.000349,audio_features,4
43CL49bukqUMNxontuQtR2,Zumba,0.894,-3.494,0.0397,0.021,audio_features,4
0Rj2yNpEvXOl8yn9UOuIRs,GyalYouAPartyAnimal-Remix,0.884,-4.022,0.0916,0,audio_features,4
6m2LNopVJKsvBB9l7Z1rwn,OlhaaExplosão,0.62,-2.887,0.127,0,audio_features,4
31UjYv5vLsDkzchJOtUMtW,HP,0.791,-3.157,0.0773,1.14E-06,audio_features,4
0VamAmertqIxKM5axPSkCy,BailandoporAhi,0.732,-5.167,0.051,2.22E-06,audio_features,4
37eGbhE1xVFSvcKkqGb6i1,ContraLaPared,0.588,-7.14,0.118,0,audio_features,4
6U2NuJILEOEpW2tVCuqKHb,Dura-Remix,0.803,-3.035,0.0468,0,audio_features,4
3MoV1UsAJmz64LHqyiRMp0,SayMyName,0.66,-5.119,0.123,0,audio_features,4
3QHMxEOAGD51PDlbFPHLyJ,VivirMiVida,0.877,-3.23,0.0344,0,audio_features,4
7eeLYvJsK5QiDeX1loY9rW,Banana,0.681,-6.684,0.299,0,audio_features,4
3pDhN3qB33AOPhQEkUCaWt,Limbo,0.875,-3.817,0.088,0.00192,audio_features,4
4cyYC67XY3weSVmSLdKLP8,Taboo,0.886,-5.811,0.0828,0,audio_features,3
5w9c2J52mkdntKOmRLeM2m,ConCalma,0.86,-2.652,0.0593,1.94E-06,audio_features,4
1OUPXna2MCgAt3VNmXJBtg,BolaRebola,0.777,-4.538,0.0593,0.00609,audio_features,4
0OMRAvrtLWE2TvcXorRiB9,LaGozadera,0.989,-1.698,0.0483,0,audio_features,4
7zjxmI7AldHmhWfFozqv3t,Caliente(feat.JBalvin),0.847,-4.395,0.0982,0,audio_features,4
7uH27oIt4a6cIFCA8ZPcyG,BailaBailaBaila,0.754,-2.75,0.111,0,audio_features,4
5iwz1NiezX7WWjnCgY5TH4,Calma-Remix,0.773,-4.218,0.0524,0,audio_features,4
0NaOth1hhXFDxvaaNgJOC2,MalaSuerte-Remix,0.749,-4.399,0.0442,0,audio_features,4
4JxKYGoLDhyqJLnSL5sYTT,Como-SpanishVersion,0.881,-3.301,0.0549,0,audio_features,4
6p6sG45DypURkhhXsVr6MN,Sinmiedo,0.772,-1.781,0.0663,0,audio_features,4
4BiiDQtijdt0WdtiyIPhnO,MagentaRiddim,0.897,-3.678,0.0641,0.838,audio_features,4
2ijef6ni2amuunRoKTlgww,SinPijama,0.745,-3.695,0.0464,2.93E-05,audio_features,4
3deRMhnycNFbCZHCCld9oy,Medicine,0.831,-2.446,0.0981,0,audio_features,4
45sGyAtAxD6efaN0bJAFgh,Bailar-RadioEdit,0.738,-9.043,0.118,0.34,audio_features,4
2wRkBumdItthjYP9XknImg,EstáRico,0.74,-4.566,0.283,0,audio_features,4
5Lb1pjnll07UQKxNpnnGBy,PuntoG,0.751,-4.738,0.0865,0.000139,audio_features,4
2cYnZNzFRFK0H7vSNxPsUq,EllaQuiereBeber-Remix,0.665,-3.083,0.124,0,audio_features,4
6ifUES3keWjwXgae8pXI3o,MeRehúso,0.804,-6.327,0.0677,0,audio_features,4
0SJ4KVRYYjxSqXblgsKvca,BellyDanza,0.839,-4.269,0.248,0,audio_features,4
6v0lAdFF4haL8xjBIUjtOw,TeRobaré,0.752,-3.572,0.0561,4.51E-05,audio_features,4
42sMYgin1f4iFDzo47LyOE,TodoVaEstarBien,0.814,-4.921,0.161,6.98E-06,audio_features,4
08aYFNUTIOMGq93e2VSArQ,QueLeDe,0.75,-2.715,0.0785,0,audio_features,4
1Yme0Ic64yW3a12QgVoM9R,HereForYa,0.634,-5.809,0.0689,0,audio_features,4
59PYgzOiOjGDzjDT5N5oOX,Asesina-Remix,0.69,-4.252,0.226,0,audio_features,4
1khmgu0pveJbkbpbkyvcQv,LaRomana,0.725,-5.497,0.188,0.00264,audio_features,4
1HzeLmHdjlPylXFj1FqyHm,420(feat.Trapical),0.748,-5.34,0.0773,0.000217,audio_features,4
6qf6WInODgkkK4503iSea5,NoValelaPenaSufrir,0.932,-6.177,0.0606,0.00278,audio_features,4
3htW78fd7ocb9rrgnXOLjk,CómoNoAmarte,0.835,-5.466,0.106,5.81E-05,audio_features,4
6fTLM5o5yKO20WVMKGHMrY,QueFluya,0.885,-4.305,0.0705,0,audio_features,4
5Qzjw9Fqck164Z9covgsdu,NovelaDeAmor,0.872,-3.157,0.0512,0,audio_features,4
5qaTxvR8tsEfivYI4lK3rh,TeBotéII,0.651,-3.785,0.186,0.000112,audio_features,4
3I52e5l6ag02nA7UllFdM2,GoodVibes-OfficialRemix,0.614,-6.053,0.17,2.18E-06,audio_features,4
3imqKXNUlYzIXTYpMIAInz,LaProfesional,0.83,-5.743,0.0472,0.0214,audio_features,4
2qG5sZ7Si6sdK74qLxedYM,ConAltura,0.689,-4.027,0.124,0.00325,audio_features,4
2YRvdf9cdS88y1wB1WhKoE,Rebota,0.911,-1.998,0.285,0,audio_features,4
36TF2B3UOxxPhbsqFrDVxG,VamoaPerrea,0.752,-4.103,0.0545,0.454,audio_features,4
0d2iYfpKoM0QCKvcLCkBao,Eastside(withHalsey&Khalid),0.68,-7.648,0.321,0,audio_features,4
5JEx7HbmvHQQswJCsoo9rA,CloseToMe(withDiplo)(feat.SwaeLee),0.758,-5.029,0.0621,0,audio_features,4
5tAa8Uaqr4VvA3693mbIhU,RuinMyLife,0.699,-5.265,0.0578,0,audio_features,4
55S2PQgSMYAhgoTCcGCDfw,Youngblood,0.854,-5.114,0.463,0,audio_features,4
7lPo7aUbqNz5qmcan9Oj3F,LoveNoMore,0.674,-6.246,0.0529,5.88E-05,audio_features,4
2dpaYNEQHiRxtZbfNsse99,Happier,0.792,-2.749,0.0452,0,audio_features,4
18W92Zm1KjLCbUIszOhpkD,IWannaKnow(feat.BeaMiller),0.725,-4.859,0.0563,0,audio_features,4
575NJxNUVDqwJGdzBrlLbv,LostInJapan-Remix,0.852,-5.34,0.257,0,audio_features,4
14sOS5L36385FJ3OL8hew4,HappyNow,0.575,-6.998,0.0801,0,audio_features,4
4OafepJy2teCjYJbvFE60J,breathin,0.656,-5.413,0.0433,1.37E-05,audio_features,4
4M8x1TR36VMQMFMbGCdoyA,Back&Forth,0.816,-5.211,0.0322,0,audio_features,4
3Iee2uf8UXOrOupQzfs1z5,Remember(withZOHARA),0.906,-3.638,0.0627,0.0206,audio_features,4
2ARqIya5NAuvFVHSN3bL0m,TheMiddle,0.652,-3.02,0.058,0,audio_features,4
2Ceq5Ty6rJqazoZIWyS0Vc,Ocean(feat.Khalid)-DavidGuettaRemix,0.824,-8.251,0.0795,2.88E-05,audio_features,4
0v3BMLcwUmAwyqJaf5997o,JustGotPaid,0.922,-1.829,0.0975,0,audio_features,4
05mAIVLkIWc2d1UBYZBCp8,1999,0.742,-4.586,0.0329,1.39E-06,audio_features,4
1Cfws8y490Zpsqsyeme6V1,SunInOurEyes-DonDiabloRemix,0.861,-3.09,0.173,2.64E-06,audio_features,3
2s67eAKh7BRsYAWt4AKNLC,NothingtoRegret-JoeStoneRemix,0.844,-5.573,0.0667,0,audio_features,4
2lYTJK94hb0fd1LQtb6Dhk,Don\tLeaveMeAlone(feat.Anne-Marie),0.738,-5.072,0.0477,0,audio_features,4
6nDKrPlXdpomGBgAlO7UdP,SOS,0.645,-6.181,0.0715,0,audio_features,4
3y3brCCecHC3Db18aIOnny,\CarryOn(fromtheOriginalMotionPicturePOKÉMONDetectivePikachu)\,0.705,-6.519,0.079,0.000116,audio_features,4
3ajiUFrVUHsmU5F2pv3kzd,Audio-CIDRemix,0.913,-3.069,0.05,0.000131,audio_features,4
3Iqbhajo4nRQJU7ThH77Rt,YouRemindMe(feat.Stanaj),0.881,-4.688,0.0331,0,audio_features,4
3DGar7krWlmrXRFHBcQF6z,Whenever(feat.ConorMaynard),0.765,-5.562,0.0621,0,audio_features,4
1xobJHNsdoBQAJ2cgSfHVu,JustFriends,0.685,-4.571,0.049,0,audio_features,4
4kWO6O1BUXcZmaxitpVUwp,JackieChan,0.834,-2.867,0.045,0,audio_features,4
5xBafmhrJzzMsd1dxErIbJ,NothingBreaksLikeaHeart-DonDiabloRemix,0.871,-3.571,0.225,1.94E-06,audio_features,4
1ahVFh0ViDZr8LvkEVlq3B,NoSleep(feat.Bonn),0.635,-6.385,0.0326,0,audio_features,4
3T2ibiKCatzkbTnn3hOyyQ,Unstoppable,0.881,-4.32,0.127,0.0117,audio_features,4
5WvAo7DNuPRmk4APhdPzi8,NoBrainer,0.76,-4.706,0.342,0,audio_features,5
5RugEn59RTnWE4IM4uBaC9,UpAllNight,0.916,-3.344,0.12,0.000876,audio_features,4
05Gqos5iV5LkjGcxmBV9C8,FeelMyNeeds(TurnAround),0.848,-6.068,0.0506,0.109,audio_features,4
3YSP4fARqLlh8iwwb3V5yK,LetMeLive(feat.Anne-Marie&MrEazi)-Banx&RanxRemix,0.855,-3.209,0.308,0,audio_features,4
4ut5G4rgB1ClpMTMfjoIuy,HighOnLife(feat.Bonn),0.486,-6.431,0.0311,0,audio_features,4
4vCkQta0QD3NI3KmXhP1F7,AllForYou,0.718,-4.365,0.0384,9.53E-05,audio_features,4
7kGIyYQc44EQcJR3HH314y,BetterNot(feat.Wafia)-ShaunFrankRemix,0.877,-4.35,0.0845,0.000694,audio_features,4
1JUlWXa4Qn77rZL1otnhdR,ByeBye,0.754,-3.739,0.0882,0,audio_features,4
7dt6x5M1jzdTEt8oCbisTK,BetterNow,0.563,-5.843,0.0454,0,audio_features,4
2n675wYwoWe0F5jOXlmfcR,HowDoesItFeel,0.728,-3.534,0.097,1.91E-06,audio_features,4
5vuQqO6halvU7BsGR5Dozk,BetterTogether,0.812,-6.972,0.0542,0.0117,audio_features,4
7IWTIkiWGWNQyYfOLdMrGD,BurnOut(feat.DewainWhitmore),0.722,-5.751,0.0398,0,audio_features,4
0lC83S3FdN9tMUZz6RVQAr,Yellow(feat.LivDawson),0.713,-6.157,0.047,0,audio_features,4
3hwl1Cum23MWL62FykUifP,I\mNotSorry,0.82,-3.812,0.0558,0,audio_features,4
4Tvw0lweq9l2JPQKFbpbBQ,BetterWhenYou\reGone,0.795,-3.548,0.0372,0,audio_features,4
02rbSCTm2smTIZ6d8im2NP,ThisIsHowWeParty(withIconaPop),0.803,-5.428,0.153,1.06E-06,audio_features,4
5OCJzvD7sykQEKHH7qAC3C,Godisawoman,0.658,-5.934,0.0558,6.00E-05,audio_features,4
7hzlzoOwCZ4D3Ow5YZK4kj,Insomnia,0.653,-5.095,0.0611,0,audio_features,4
78D0oBWQA3hGWhxPwqHThw,AllIn,0.713,-4.727,0.108,0,audio_features,4
34KMYyUvfpXboR9wLwrocX,MentalAcupuncture,0.415,-11.179,0.0389,0.539,audio_features,4
1ndEnRNcXCZWJIz8x6YEQH,PleaseChill,0.446,-9.533,0.0475,0.897,audio_features,4
2S36OuK8PYZkkLkled3GAd,swagon,0.218,-12.574,0.237,0.724,audio_features,4
4AKFwlJskhbQSAKX7WZiFv,LoveBooks,0.275,-14.701,0.158,0.936,audio_features,4
5mEJPvoDcNZrSoDeZ9u7uk,Newjerseydrive,0.364,-11.552,0.0867,0.872,audio_features,3
7qH9xRU2WDhMpyCnk5jbOP,PTribute,0.528,-8.144,0.074,0.925,audio_features,4
6BAN3aAd99anwTOAv7VmKh,Transit(ions),0.434,-9.892,0.145,0.779,audio_features,5
1SBNNxJQpcl6LDXDJ23B2C,Rinse,0.435,-9.638,0.0951,0.853,audio_features,4
0GGEOadYmcgeypcAe30pcE,Ol\Chip,0.298,-12.832,0.176,0.68,audio_features,4
78e0culZ0CKdTNf4aUzOc8,OnlyWay2Go(Instrumental),0.645,-12.109,0.238,0.0361,audio_features,4
0ehy55QZL3X2oHqbmJwsbB,PerfectYourOwn,0.318,-11.929,0.031,0.857,audio_features,4
6vW3cxpUmK3pjyB1GXIu7N,goldenhour,0.339,-19.465,0.0532,0.919,audio_features,4
1WRZ8DhNQmacE37Mcoj21f,CallWhenever,0.44,-10.985,0.123,0.114,audio_features,4
3H44wDdlcJr8hnJ3DmilcP,daydreamin\,0.765,-5.528,0.579,0.000389,audio_features,4
1LP79W8hYMjOMgojNTPr8y,RIPFritz,0.609,-8.25,0.162,0.735,audio_features,4
6BGTLwYhPmKJTtpY6xgju2,TheWorldIsOurs,0.437,-7.563,0.0517,0.886,audio_features,4
6EU7wD9sL3PlUi3PDWYCo4,revibe,0.585,-9.932,0.0848,0.47,audio_features,4
6dquDJGHcJVIrPYnm01gOf,SitAtThePiano,0.498,-9.142,0.0476,0.821,audio_features,4
4fImJZBA2TopABdxAEg1in,TangerineHues,0.442,-11.207,0.1,0.674,audio_features,4
3GIWbUv8lSAVlf6t10zNAd,OverYou,0.466,-11.515,0.0902,0.762,audio_features,4
5EG6DERHltnACdQ81gDMU0,RestlessMinds,0.577,-7.774,0.305,0.866,audio_features,4
3S1359tRpdOHBvVtEoFwwd,WhatItUsedToBe,0.158,-7.686,0.495,0.889,audio_features,4
0KgEzQP95cxIJvcclTR6Nr,0to100,0.527,-7.608,0.237,0.736,audio_features,4
215zB0CsvAcVNF9d44yyyd,Boston(Instrumental),0.816,-4.896,0.0718,0.862,audio_features,4
1RmlB5FlFYWQkP8BrveswR,GhettosWorldwide,0.672,-7.732,0.102,0.0533,audio_features,4
6bUoSwNg588G0sHREx3rvi,GetMoney,0.19,-9.351,0.178,0.889,audio_features,4
0Vg1lQpk2IHk2JU8UfAa5d,Yesterday,0.396,-8.519,0.138,0.82,audio_features,3
2EjXmFS0j9nEhBgWA1pLjU,Jugo,0.724,-7.048,0.0991,0.566,audio_features,4
3UREhjLw6D1yJ4n83GbNkp,Fallin\inLove,0.532,-8.338,0.0415,0.837,audio_features,4
1MjFP2nL6oYKCCuLyXCvwp,IDon\tKnow,0.419,-9.541,0.0889,0.76,audio_features,4
0b4WYHrVYbIMKLyDHLua03,SmoothStones,0.338,-13.284,0.126,0.927,audio_features,4
35qlk8sTjO4xHAVilmMjli,Blingblingbling,0.457,-6.6,0.317,0.706,audio_features,4
5x96o0LpKvCDXN1VV8huDU,SpaceCow,0.518,-13.812,0.461,3.42E-05,audio_features,4
24Jk4wYlLRXI9TUMdkHoMN,Again,0.525,-11.863,0.199,0.87,audio_features,4
2FbsTN9G2FaPR3VathE4Hr,Pico,0.0984,-13.783,0.207,0.784,audio_features,4
7EExHTWWXsZxhugGaGGh1O,Fondue,0.32,-13.716,0.0311,0.943,audio_features,4
3Q5uu90ueSV1hk1bIKYBKu,MagicHoodie,0.626,-6.692,0.245,0.597,audio_features,4
0z3u3kPRF6GMGJtzI3dJmz,Secret,0.322,-7.443,0.0368,0.94,audio_features,4
5fDMSoh6h3hlSkRnTpHnRd,Bittersweet,0.346,-16.167,0.167,0.836,audio_features,4
3uV21zNSHZB4UigNPKGOnm,Spaw,0.183,-12.245,0.0939,0.891,audio_features,4
3XTSVcS7PAcPRH3UezID60,Stargazer,0.46,-4.237,0.0408,0.823,audio_features,4
3tk9oqUwfEkGJRqOhORQ0i,DTpt.2,0.288,-5.976,0.242,0.134,audio_features,4
0VsJLa0ZNOZm8Uc6wg43wb,Nagoja,0.113,-23.58,0.105,0.805,audio_features,4
3yossuLGsxiJnvoOFrs1CH,BrazilianLady,0.235,-12.663,0.356,0.000745,audio_features,4
1A4OUsXyuKITlwXSGPBUgc,Laidback,0.167,-10.407,0.347,0.892,audio_features,4
4WKfoQZecT50AuTAArHxQz,SERENADE,0.618,-9.58,0.161,0.925,audio_features,4
0s2hmzyQlyqbNCfaLWJYGA,SunnySideUp,0.369,-6.919,0.31,0.85,audio_features,4
3wmzPOq6M32euNqqOVd0eb,Bopatron,0.487,-8.698,0.163,0.246,audio_features,4
60IGRj0Vyl4cFqyJELQHjc,LetMeSink,0.753,-8.312,0.0595,0.93,audio_features,4
1bW8IKNqSmC4RHihpGaYoc,FarAway,0.399,-10.985,0.057,0.9,audio_features,4
7bIXxtS6oLDBNzrQpqHS62,RollingPapers,0.569,-7.081,0.399,0.0612,audio_features,4
26C8Jwl8oVfgvrfgMcEShx,LetMeBe...,0.151,-12.507,0.208,0.875,audio_features,4
5kJAk6KD2SH3Dz8K3EfIhc,BlueandGreen,0.0389,-17.75,0.115,0.849,audio_features,4
7KrqVvJNSXY9xYNVH3fnvR,WithoutSleeping,0.208,-12.749,0.337,0.773,audio_features,3
3QAyC3lilsgZ2ZyzMHibYN,Honey,0.312,-10.387,0.0959,0.878,audio_features,4
1MrsZXZubcAkbHem6o3acl,NextTime,0.251,-21.316,0.0963,0.934,audio_features,4
5zSAxoEErEWzQwwBi7z5sb,FeeltheBlast,0.358,-9.858,0.374,0.928,audio_features,4
2F66lTUMuqkuuFCBSbXn0t,Redmoon,0.338,-6.641,0.335,0.944,audio_features,4
3IH4y5nbL6mb9KR3QhgsfI,ItsRainy,0.644,-8.661,0.0305,0.862,audio_features,4
6dB6YYgBOPtzt37Fa0M8Eh,RecuringDream,0.361,-9.36,0.194,0.032,audio_features,4
4URLqvRCn4FOt367artiRa,SnowCap,0.235,-10.382,0.0539,0.888,audio_features,4
5MDfhCCTQlIgz2JugdcCXx,wunnation,0.188,-9.881,0.219,0.0296,audio_features,4
546ckHBwR7rkFAt0O0innA,Thrift,0.579,-11.864,0.112,0.867,audio_features,4
5mrB9IuYaPXPW0BsgB608r,Deux,0.176,-13.773,0.0749,0.589,audio_features,4
7KQGUqom3BIzU0UB8XltUN,Cenario,0.319,-10.842,0.0659,0.748,audio_features,4
4oNzCgudNshAbYW75dJK5S,Moments,0.442,-8.545,0.0648,0.0284,audio_features,4
5W9Mq15IiRgTdzebzrdmJe,cruisin,0.311,-11.884,0.0817,0.933,audio_features,4
4lSsjJQ7DPJkcnvLqiuRcs,CosmicThoughts,0.297,-11.217,0.0578,0.696,audio_features,4
7qzuwMS8wVfmoC8430eilc,LaCienega,0.447,-11.948,0.141,0.798,audio_features,4
1IUh4pGnhEP2XLfgV9lIuu,PurpleTShirts,0.651,-7.107,0.0957,0.674,audio_features,4
3oCd3FOFHmHna7DDGXosAJ,FadedCurtains,0.42,-11.638,0.0589,0.472,audio_features,4
6pFiKji7aJCwMIYKROgQw9,Idkanymore,0.434,-10.501,0.554,0.543,audio_features,4
2KDCFFEyox8PJpoidOyk2f,SpringandFall,0.2,-12.688,0.0706,0.841,audio_features,4
7d4R7B6FWSiXFTD7p6REdx,WakeUp,0.392,-10.729,0.285,0.95,audio_features,4
4ijwRNrJHhEPt1CNIzNG5E,Fractals,0.291,-6.95,0.546,0.0956,audio_features,4
1DwsEp8t2WNadeuG9KwDrS,Supafly,0.464,-13.616,0.112,0.816,audio_features,4
5YVdtlIUdWx9nVyKm3v6TY,OneFor,0.385,-10.92,0.245,0.85,audio_features,4
2zdlHufpRwuVnyTTolms55,SundayAfternoon,0.267,-13.071,0.0866,0.96,audio_features,4
7cW9YgyOGbBtTiz6E7IlcT,It\sBetterThisWay,0.589,-10.85,0.0471,0.322,audio_features,4
5mJ96Y7ZTc7SukGLGFMjEz,FallInLove-Instrumental,0.491,-12.021,0.044,0.859,audio_features,4
4gZFSfMknXFOQQcNKveqHV,Sewin\Love-Instrumental,0.496,-9.768,0.0486,0.835,audio_features,4
1oT9Ax3RM3yv3zSNAaNQLe,MommaTime,0.387,-8.55,0.128,0.626,audio_features,4
1tsSV0cI3Qc5WhZqNYCruu,ChunkySoul!!!,0.611,-9.117,0.103,0.616,audio_features,4
07AYryCqAxeiqUGVkt7TP3,Loose90,0.489,-8.676,0.0731,0.0685,audio_features,4
16SesduvzOpOsTnDBzucJl,Sometimes-RemixInstrumental,0.398,-8.963,0.178,0.959,audio_features,4
3REVoefyjqwG5Ihs9T9J2x,MidasEra,0.583,-7.147,0.0401,0.925,audio_features,4
3yzwrzAd1yVnNDVM8NwffW,ThinkofThat-Instrumental,0.672,-6.893,0.038,0.883,audio_features,4
0pYdhNukjrkpBWdq75GXSm,Laverne,0.175,-11.373,0.259,0.852,audio_features,4
7BhYy9Zvo0wZjN3jlL3PLT,Ghosty,0.44,-6.539,0.371,0.547,audio_features,4
3rDtYwyfZNfTfxjyivntg5,Roses,0.287,-7.027,0.394,0.764,audio_features,4
3rJ8Q7M9HGu4gczNY4osfZ,Invoice001,0.275,-12.407,0.0347,0.922,audio_features,3
4agJMCUURmHv1aOZtQdO6m,SummerAwaits,0.275,-13.671,0.0695,0.00174,audio_features,4
4V2KZnlTHXwNdLxzf1GUUB,Ghosts,0.215,-11.083,0.294,0.823,audio_features,3
70yYY3U3lEMmjicAv0NYK1,NorthGate,0.432,-14.097,0.862,0.888,audio_features,3
08MKPjHs36u2XVRJIBaveH,Spectrum,0.554,-8.864,0.049,0.882,audio_features,4
54RcQpS4FNCxBwCceX96JJ,Elephant&Castle,0.356,-13.682,0.122,0.91,audio_features,4
4bIti4ZqD4yOkTvHEHJ04L,BerlinRain,0.953,-10.243,0.0645,0.41,audio_features,3
0Woiq306viHioD5ZkVN9x5,SelfMedication,0.415,-10.324,0.312,0.865,audio_features,4
1HAfzaTtEOwry54gB6uMwd,ApologyToMyself,0.45,-14.785,0.085,0.94,audio_features,4
1C4bLgUJIKJroNvSU0hz1R,TheDream,0.571,-11.867,0.17,0.862,audio_features,4
6QOVWoZUD3IEszbfO46mYW,IDon\tLoveYouAnymore,0.309,-19.536,0.144,0.87,audio_features,4
4c2TiYoJHIjEPZ5syRZhsY,sekao,0.375,-16.921,0.0405,0.896,audio_features,4
1GPRmRcadnmINbJlutkseu,Fireworks,0.31,-10.53,0.373,0.937,audio_features,4
1zchrk1boRCyXkUcJ22yQZ,Ténegro,0.257,-11.814,0.308,0.759,audio_features,4
1XmpgyNItc516lZxU6J8sx,O.hkay,0.595,-10.254,0.238,0.935,audio_features,1
4SPUVPV2Db8B5xDaFWg9rD,NowThatYou\reGone,0.289,-9.791,0.417,0.918,audio_features,4
2ulWL7DcayhjIa0UOw4v8i,CityRain,0.293,-18.631,0.0591,0.831,audio_features,5
5n16dEoZ1OwdpqOIK13m1X,Faces,0.424,-12.324,0.114,0.809,audio_features,4
76Yal7OOUDF3iaqchERzMf,Drxzzl_,0.531,-7.094,0.239,0.589,audio_features,3
4pI7VTiN59CZnGJUgVZPoy,Murmuration,0.373,-16.007,0.118,0.926,audio_features,4
4XUuEwjqJ5rlZ1vKeECch5,TooTired,0.252,-9.816,0.214,0.224,audio_features,3
2cKR957eqapkn6oTaHPFPd,NoSamples,0.31,-12.01,0.379,0.936,audio_features,4
2pZi2b9U8r20AF0Cf3hi2D,thinkingofyou,0.0832,-12.673,0.203,0.81,audio_features,4
3w1lXjck7zcQaacezavnJw,Protected,0.426,-7.133,0.069,0.912,audio_features,4
6WnEp9XsKFq5n88FzFT20Z,August,0.389,-8.485,0.101,0.738,audio_features,4
4llpWUJEWKHGVZzYv1nYid,SaveMe,0.362,-13.321,0.277,0.881,audio_features,4
1e92VSkCg0HIFwyxnDCfje,Conclusion,0.165,-14.135,0.239,0.793,audio_features,4
5wJmmRVkx1dfghYHOFjT8n,sorry,0.302,-12.869,0.12,0.893,audio_features,4
5nKSxq2yNgQLtgzqJxPn41,iwishitwouldneverstopsnowing,0.164,-14.07,0.0492,0.831,audio_features,4
2L0jEuPJXfrdrImUUKdtGt,_away,0.424,-14.347,0.265,0.727,audio_features,4
39kdh6z0m3UNDfBqLLiXcz,Night1,0.359,-12.531,0.0685,0.628,audio_features,4
2rXh4A15kcTFzXlwdNRLkY,Morning,0.234,-18.824,0.212,0.885,audio_features,4
19K24V0kGvNLFYCR8jMs88,It\sOk,0.277,-11.708,0.0466,0.879,audio_features,4
66z8EZXSd2VKGHlHX9DZSx,Crossroads,0.291,-17.171,0.0473,0.831,audio_features,4
0Ueq7HrYgIzQ8wcIW6Duzg,Levitating,0.294,-14.574,0.0693,0.918,audio_features,4
6Yp6bCLd4IWur1yL2Xirrk,AwaywiththeFairies,0.232,-9.919,0.4,0.906,audio_features,4
5rBQIzDduJsmDbZ97gqWEW,sandcastles,0.312,-14.648,0.0513,0.851,audio_features,4
